,Corruption,FP,T5D
0,brightness,0.025243333333331047,0.7910146666666328
1,gaussian_noise,0.05844466666666795,1.8108653333332663
2,motion_blur,0.034107999999999895,0.9879399999999652
3,rotate,0.05913000000000043,1.810712666666619
4,scale,0.1085280000000017,2.758481333333288
5,shot_noise,0.06699200000000138,2.0174553333332783
6,snow,0.03987599999999948,1.1431533333333137
7,tilt,0.034009333333332954,1.113557999999974
8,translate,0.04670500000000096,1.5166259999999747
9,zoom_blur,0.031762666666663,0.8847859999999539
