,Corruption,FP,T5D
0,brightness,0.027686666666664268,0.9069219999999472
1,gaussian_noise,0.12271400000000736,3.482465333333307
2,motion_blur,0.04950466666666765,1.3761513333333022
3,rotate,0.06203133333333338,1.9563146666666202
4,scale,0.10049600000000171,2.759809999999955
5,shot_noise,0.1410086666666724,3.866818666666666
6,snow,0.0690713333333338,1.77903799999996
7,tilt,0.036638,1.2486199999999645
8,translate,0.04730700000000125,1.6128994999999806
9,zoom_blur,0.040114666666668714,1.0935153333332983
