,Corruption,Acc_s1,Acc_s2,Acc_s3,Acc_s4,Acc_s5,ECE_s1,ECE_s2,ECE_s3,ECE_s4,ECE_s5
0,brightness,67.704,66.452,64.454,61.444,57.21,0.09437361943492666,0.09362120079277084,0.09579637133255602,0.09975028084281833,0.09872358166722581
1,contrast,65.7,64.47,62.092,55.16,42.074,0.097069963703081,0.09720249971752987,0.10154071018656716,0.10128928947655484,0.09943006208673119
2,defocus_blur,54.246,48.07,35.378,23.598,14.022,0.10469315874937922,0.10287678586294874,0.10365252340426669,0.09861341395940632,0.08842749469736591
3,elastic_transform,62.092,42.318,55.768,44.142,20.194,0.09965524057047441,0.09794096866672859,0.10023700514275581,0.10782988567700609,0.1698739993287623
4,fog,57.424,51.73,42.68,35.834,21.516,0.098435442342069,0.09783726633131504,0.09686748220428824,0.10801639600258321,0.15275009875979276
5,frost,56.824,41.86,31.69,29.534,23.906,0.0951643953888677,0.10274082769900561,0.1149328166822344,0.12164130056701601,0.13397203388577328
6,gaussian_noise,58.168,49.21,36.762,22.562,8.956,0.1001778872927092,0.09957855176860467,0.10081705045757815,0.1000903368061781,0.09231406590519473
7,glass_blur,56.182,45.724,20.758,14.866,9.458,0.100718257844802,0.10553486926408484,0.11899114794354886,0.12361791212910786,0.12356659508425742
8,impulse_noise,52.188,42.304,34.9,20.322,9.44,0.09646595552012324,0.09962853333199397,0.09852176968559623,0.09937272895798087,0.09154773923973553
9,jpeg_compression,61.442,57.814,54.69,44.644,31.374,0.09746430238472298,0.1003577741875127,0.10007281411437317,0.103467044090759,0.10405344534605741
10,motion_blur,61.164,52.954,38.226,22.552,15.418,0.10015514490302652,0.10111022340632975,0.09835217747729272,0.10071884466143324,0.11057935907293111
11,pixelate,66.008,65.248,58.412,44.092,33.006,0.09634726839223877,0.09624409419452772,0.09929384376557544,0.1019194409465976,0.10499387377019971
12,shot_noise,56.794,47.17,36.194,20.286,10.986,0.09876182025708258,0.09915008992565796,0.10097304539874197,0.1005083951642178,0.10105132547453045
13,snow,51.316,36.57,38.634,29.858,27.876,0.09970309242239223,0.10562563947107644,0.10513499704562128,0.11358165487267077,0.11930010562591255
14,zoom_blur,43.832,33.36,27.082,20.994,16.452,0.10299307800557464,0.10863148367466405,0.12181093422057107,0.13704812111398204,0.14882499158225954
