,Corruption,Acc_s1,Acc_s2,Acc_s3,Acc_s4,Acc_s5,ECE_s1,ECE_s2,ECE_s3,ECE_s4,ECE_s5
0,near_focus,66.908,63.436,59.698,56.224,53.106,0.09568146890059114,0.09815430429790169,0.09814329481335357,0.10157349188037217,0.10092486949279904
1,far_focus,67.514,60.342,53.778,48.586,44.402,0.09457005825445056,0.09866767528831959,0.10617074937641621,0.11098139447130263,0.11823923495015129
2,fog_3d,66.268,52.222,39.976,30.988,24.684,0.09575247382268309,0.10267388502240181,0.09804284567978233,0.09455286095947027,0.08935367558497935
3,flash,48.42,44.224,38.568,31.114,21.328,0.10652648633512668,0.10755629102951847,0.110517871934399,0.11253402107995934,0.11494612632987089
4,color_quant,73.052,71.8,67.194,50.292,17.468,0.08734978519648313,0.08768439556971193,0.09498359729647636,0.11237303396560251,0.17438915139945224
5,low_light,55.926,52.474,47.756,40.44,28.26,0.10378703065492213,0.10301831125315279,0.10285330753671006,0.10404955845782533,0.10016533637404441
6,xy_motion_blur,51.474,39.07,29.414,22.772,18.052,0.10387628986695781,0.10761361028537154,0.11619828469658271,0.1206443321853131,0.12702259783810005
7,z_motion_blur,47.058,39.416,32.638,27.324,24.694,0.12026989848259836,0.13601360837357118,0.1550983173476532,0.16856787160634995,0.17554267055287956
8,iso_noise,39.362,34.944,26.27,15.734,5.98,0.1430117259632051,0.14987278506355362,0.16571842878835275,0.18506405003432183,0.19620078550247474
9,bit_error,43.172,36.632,30.02,23.07,11.372,0.11001678244649432,0.11689900601613336,0.12492064301490784,0.14111364850260316,0.1818607873330638
10,h265_abr,49.38,45.99,37.334,27.436,29.384,0.10370751201217994,0.1054196020932123,0.10636998722216115,0.10479415410162882,0.10561782924478874
