,Corruption,FP,T5D
0,brightness,0.02106466666666449,0.6834499999999614
1,gaussian_noise,0.04690600000000019,1.5544886666666131
2,motion_blur,0.02432533333333229,0.7500633333333042
3,rotate,0.04247400000000015,1.3944499999999687
4,scale,0.09138466666666971,2.3474346666666266
5,shot_noise,0.07775266666666851,2.3947999999999445
6,snow,0.03312599999999928,0.9432179999999772
7,tilt,0.023452666666666087,0.8183666666666359
8,translate,0.030389500000000628,1.0682194999999635
9,zoom_blur,0.02596999999999578,0.7410933333332909
