,Corruption,Acc_s1,Acc_s2,Acc_s3,Acc_s4,Acc_s5,ECE_s1,ECE_s2,ECE_s3,ECE_s4,ECE_s5
0,brightness,74.42,73.258,71.158,67.766,62.69,0.3153663955829479,0.31671505363323726,0.3165486973443534,0.3142801016153954,0.30430620140596293
1,contrast,71.964,70.414,67.638,59.492,42.968,0.31994070834469984,0.3201885010104254,0.3184478730058018,0.29779846247413194,0.22936498096073513
2,defocus_blur,60.94,54.716,41.718,31.254,21.968,0.30129785636442713,0.2789136711588036,0.2183518016131269,0.16576674161017407,0.11650973198190798
3,elastic_transform,68.368,47.45,59.616,47.838,22.732,0.31669297311998906,0.2306320456435345,0.29644429951083845,0.24524157033065333,0.13923424591298214
4,fog,68.498,65.602,61.342,58.71,50.46,0.3208796698545851,0.31658291884558276,0.3039686094900081,0.292704433525973,0.2559977608148614
5,frost,66.192,54.59,45.834,44.546,38.434,0.3132961683839653,0.2788703645389201,0.24319004534215666,0.23629150170875712,0.20488798553543167
6,gaussian_noise,68.828,63.076,53.528,39.976,21.6,0.31006412918092685,0.2950489441014547,0.26100144675345627,0.2009311320437491,0.11321269948234317
7,glass_blur,60.034,49.048,24.788,19.458,13.406,0.29982902520065197,0.25460456589362584,0.13236842416479253,0.11092534536938649,0.08884813425864092
8,impulse_noise,63.87,57.722,51.93,38.238,22.928,0.2960576649729069,0.27664627703600564,0.2551304072363954,0.19252517890072893,0.12101668032602407
9,jpeg_compression,67.478,64.86,62.926,56.618,47.774,0.3136112275232654,0.3084782138275914,0.3032768240178376,0.28095405631548726,0.24321043915575835
10,motion_blur,68.432,60.884,46.536,30.34,22.336,0.3223860863899626,0.30498324423714074,0.24661201970355584,0.16200188829369844,0.12193963665057905
11,pixelate,69.15,67.024,56.278,43.246,36.394,0.31444935209289193,0.31150541011022403,0.2797866016362235,0.22302408038310706,0.19040825419899077
12,shot_noise,67.96,61.568,52.51,35.418,21.898,0.3084478853039816,0.2921146385219507,0.25825144012939183,0.18207774410546756,0.11691961213222705
13,snow,62.64,47.124,50.044,39.558,34.662,0.3108109443063382,0.252807007366661,0.2635830043346528,0.2127881798495073,0.18487424245199188
14,zoom_blur,53.756,43.82,40.062,32.85,28.588,0.2682825543411821,0.2224135110516753,0.20487613905325533,0.16800974626840093,0.1473296440300904
