,Corruption,FP,T5D
0,brightness,0.038006000000000775,1.0956959999999736
1,gaussian_noise,0.17507400000000115,4.253714666666689
2,motion_blur,0.07001466666666982,1.7179566666666342
3,rotate,0.08684600000000282,2.421532666666643
4,scale,0.15602000000000665,3.59281933333329
5,shot_noise,0.21933999999999443,5.015853333333295
6,snow,0.08955333333333684,2.1192959999999696
7,tilt,0.05164400000000053,1.5617899999999558
8,translate,0.06884700000000427,2.0478090000000013
9,zoom_blur,0.05042133333333954,1.2780546666666461
